,Brand_Name_n,Year,Kilometers_Driven,Fuel_Type_n,Transmission_n,Owner_Type_n,Mileage,Engine,Power,Seats,Price
4646,17,2014,46559,4,0,0,23.1,998.0,67.04,5.0,3.75
4647,27,2015,48000,1,1,0,12.99,2494.0,100.6,8.0,11.75
4648,12,2013,46000,1,0,2,16.36,2179.0,187.7,5.0,24.0
4649,9,2017,15000,4,1,0,17.5,1199.0,88.7,5.0,8.9
4650,2,2012,85000,1,0,3,17.05,1995.0,184.0,5.0,10.0
4651,24,2014,32000,4,0,0,14.3,1598.0,103.5,5.0,5.55
4652,28,2012,60818,4,1,0,16.09,1598.0,103.5,5.0,3.59
4653,8,2019,35188,1,1,0,22.77,1498.0,98.59,5.0,11.13
4654,16,2012,110000,1,1,0,15.1,2179.0,140.0,7.0,7.2
4655,8,2014,61000,1,1,0,18.6,1388.0,67.0,5.0,2.98
4656,10,2010,75000,4,1,2,17.92,1086.0,62.1,5.0,1.7
4657,18,2015,55000,1,0,0,12.0,2987.0,224.0,7.0,52.0
4658,17,2003,69966,4,1,0,19.7,796.0,46.3,5.0,0.95
4659,9,2016,42000,4,1,0,17.8,1497.0,117.3,5.0,9.25
4660,10,2014,48000,1,0,0,13.01,2199.0,194.3,7.0,16.25
4661,18,2015,35000,1,0,0,17.9,2143.0,136.0,5.0,20.99
4662,27,2005,128000,1,1,2,12.8,2494.0,102.0,8.0,4.25
4663,2,2008,78000,1,0,2,16.07,1995.0,181.0,5.0,7.2
4664,17,2011,53080,4,1,0,18.6,1197.0,85.8,5.0,4.4
4665,28,2011,66000,4,1,2,15.04,1598.0,103.6,5.0,4.25
4666,17,2012,25000,4,1,0,16.02,1373.0,93.7,7.0,5.35
4667,10,2016,36139,4,0,2,18.9,1197.0,82.0,5.0,6.3
4668,10,2017,44000,1,1,0,19.67,1582.0,126.2,5.0,12.5
4669,1,2008,50000,1,0,2,16.77,2967.0,241.38,5.0,7.5
4670,16,2016,81177,1,1,0,16.0,1997.0,140.0,7.0,11.25
4671,8,2016,26000,4,0,0,16.05,1499.0,110.4,5.0,7.65
4672,10,2016,100000,1,1,0,24.4,1120.0,71.0,5.0,4.5
4673,28,2014,75000,1,0,0,21.21,1498.0,103.2,5.0,7.5
4674,18,2004,119859,4,0,0,13.0,2987.0,210.0,5.0,7.1
4675,10,2010,55980,4,1,0,20.36,1197.0,78.9,5.0,2.25
4676,1,2015,30000,1,0,0,17.11,1968.0,174.33,5.0,27.0
4677,10,2012,49700,1,1,2,21.9,1396.0,88.76,5.0,4.18
4678,10,2013,79000,1,1,0,23.5,1396.0,88.7,5.0,6.5
4679,9,2010,65100,4,1,0,17.0,1497.0,118.0,5.0,3.15
4680,17,2016,54161,1,1,0,25.47,1248.0,88.5,7.0,7.64
4681,17,2011,28619,4,1,0,19.7,796.0,46.3,5.0,2.4
4682,17,2016,9000,4,0,0,20.51,998.0,67.0,5.0,4.25
4683,10,2016,42876,1,0,0,19.08,1582.0,126.2,5.0,9.31
4684,17,2011,64000,4,1,0,19.7,796.0,46.3,5.0,2.39
4685,28,2018,20488,4,1,2,16.09,1598.0,103.5,5.0,7.64
4686,17,2016,21000,4,1,0,21.4,1197.0,83.1,5.0,6.21
4687,15,2012,119203,1,0,0,17.0,2179.0,115.0,5.0,16.5
4688,9,2011,55987,4,0,0,13.7,1997.0,153.86,5.0,8.22
4689,27,2017,72668,1,1,0,14.24,2755.0,174.5,7.0,28.85
4690,9,2015,32000,4,0,0,15.6,1497.0,116.3,5.0,8.5
4691,18,2014,3000,4,0,2,12.0,5461.0,421.0,2.0,90.0
4692,9,2015,10400,4,1,0,17.4,1497.0,117.3,5.0,6.51
4693,17,2013,35000,1,1,0,22.9,1248.0,74.0,5.0,4.65
4694,27,2013,55101,4,0,0,14.53,1794.0,138.1,5.0,8.4
4695,27,2014,57464,1,1,0,23.59,1364.0,67.06,5.0,5.75
4696,17,2006,110000,4,1,0,18.9,998.0,67.1,5.0,1.11
4697,6,2017,17941,4,1,0,15.7,17.0,17.0,5.0,3.93
4698,18,2014,72000,4,0,0,12.0,1991.0,184.0,5.0,17.25
4699,12,2012,16000,1,0,0,16.36,2179.0,187.7,5.0,32.0
4700,10,2011,62020,4,1,0,17.0,1197.0,80.0,5.0,3.45
4701,15,2014,85000,1,0,2,12.39,2179.0,147.51,5.0,23.0
4702,10,2018,14223,4,1,0,18.6,1197.0,81.86,5.0,7.32
4703,9,2014,41210,4,1,0,18.0,1198.0,86.7,5.0,4.4
4704,18,2015,20000,1,0,0,17.0,2987.0,165.0,5.0,47.35
4705,17,2016,18043,4,1,0,22.74,796.0,47.3,5.0,4.12
4706,27,2016,80000,1,0,0,11.36,2755.0,171.5,7.0,19.5
4707,10,2016,21000,4,0,0,18.9,1197.0,82.0,5.0,6.2
4708,2,2016,49000,1,0,0,16.55,2993.0,258.0,5.0,45.0
4709,17,1998,104000,4,1,2,15.0,970.0,17.0,5.0,0.85
4710,10,2010,95000,4,1,2,18.5,1197.0,80.0,5.0,2.8
4711,10,2015,32000,4,0,0,18.9,1197.0,82.0,5.0,4.8
4712,10,2003,80000,4,1,2,17.0,17.0,17.0,5.0,0.9
4713,8,2014,122800,1,1,0,25.01,1498.0,89.75,5.0,5.65
4714,18,2011,78000,1,1,2,15.0,2148.0,17.0,5.0,14.5
4715,17,2015,69000,1,1,0,26.59,1248.0,74.0,5.0,5.9
4716,27,2015,65000,1,1,2,23.59,1364.0,67.04,5.0,5.0
4717,10,2015,23000,4,1,0,19.1,1197.0,82.0,5.0,4.9
4718,9,2009,70000,4,1,0,13.5,1799.0,130.0,5.0,4.25
4719,27,2014,250000,1,1,0,12.99,2494.0,100.6,8.0,10.9
4720,10,2012,56000,4,1,0,13.2,1495.0,94.0,5.0,2.45
4721,17,2013,30000,4,1,0,22.74,796.0,47.3,5.0,2.5
4722,18,2010,35000,4,0,0,8.1,5461.0,387.3,2.0,29.5
4723,8,2013,92250,1,1,2,22.7,1498.0,89.84,5.0,5.75
4724,10,2018,40000,4,1,0,20.14,1197.0,81.86,5.0,5.0
4725,24,2014,96848,4,0,0,14.3,1598.0,103.6,5.0,4.62
4726,1,2016,42000,1,0,0,15.73,1968.0,174.33,5.0,23.5
4727,16,2013,55886,1,1,0,16.0,2179.0,140.0,7.0,7.25
4728,10,2019,12336,4,1,0,17.0,1591.0,121.3,5.0,11.88
4729,10,2009,60000,4,1,3,13.9,1599.0,103.2,5.0,2.25
4730,8,2003,83000,4,1,2,14.2,1597.0,92.0,5.0,0.85
4731,21,2018,24000,4,1,0,19.69,1198.0,67.04,5.0,4.0
4732,9,2016,32198,4,0,0,16.5,1198.0,86.8,5.0,5.1
4733,27,2014,92247,1,1,0,12.99,2494.0,100.6,7.0,12.5
4734,28,2011,121311,1,1,0,20.64,1498.0,108.5,5.0,2.9
4735,16,2016,66296,1,1,0,16.0,2179.0,140.0,7.0,15.96
4736,10,2015,41000,4,0,0,16.9,1197.0,82.0,5.0,5.45
4737,8,2017,38681,1,1,0,13.5,2198.0,157.7,7.0,23.86
4738,4,2008,43761,4,1,0,18.0,995.0,62.0,5.0,1.75
4739,17,2017,17400,1,1,0,24.52,1248.0,88.5,7.0,9.75
4740,9,2013,61510,1,1,0,25.8,1498.0,98.6,5.0,4.75
4741,9,2014,60000,4,1,0,17.4,1497.0,117.3,5.0,6.25
4742,19,2014,35165,1,0,2,23.8,1998.0,112.0,5.0,22.0
4743,27,2016,41617,4,0,0,14.53,1794.0,138.1,5.0,14.14
4744,10,2005,45000,4,1,0,17.0,1086.0,17.0,5.0,0.95
4745,24,2014,65000,4,0,0,13.7,1798.0,157.75,5.0,11.95
4746,17,2011,68000,4,1,0,18.9,998.0,67.1,5.0,2.5
4747,10,2013,49000,4,1,0,19.81,1086.0,68.05,5.0,2.75
4748,26,2019,16698,4,1,0,23.84,1199.0,84.0,5.0,5.85
4749,17,2016,30965,4,1,0,21.4,1197.0,83.1,5.0,6.25
4750,28,2014,56058,4,1,0,15.04,1598.0,103.2,5.0,4.95
4751,10,2017,15356,4,1,0,18.9,1197.0,81.86,5.0,4.75
4752,8,2013,54000,1,1,0,20.0,1399.0,68.05,5.0,2.55
4753,9,2011,47000,4,0,2,13.9,1799.0,130.3,5.0,4.5
4754,17,2015,21652,4,1,0,22.74,796.0,47.3,5.0,3.01
4755,15,2016,52000,1,0,0,15.68,1999.0,177.0,5.0,42.0
4756,1,2010,35010,1,0,0,12.4,2698.0,179.5,5.0,11.5
4757,18,2006,76662,1,0,0,11.0,2987.0,198.5,5.0,10.99
4758,9,2009,89000,4,0,0,17.0,1497.0,118.0,5.0,3.71
4759,9,2006,80000,4,0,3,10.1,2354.0,152.0,5.0,2.0
4760,17,2018,39023,1,1,0,28.09,1248.0,88.5,5.0,9.48
4761,17,2004,62000,4,1,2,18.9,998.0,67.1,5.0,1.25
4762,10,2015,78046,1,1,0,19.67,1582.0,126.2,5.0,10.9
4763,17,2015,34400,1,1,0,28.09,1248.0,88.5,5.0,5.5
4764,10,2016,64624,4,1,0,21.1,814.0,55.2,5.0,3.71
4765,17,2014,69192,4,1,0,16.02,1373.0,93.7,7.0,6.25
4766,28,2012,55000,1,1,0,20.54,1598.0,103.6,5.0,4.9
4767,9,2005,81000,4,1,2,12.8,1493.0,100.0,5.0,1.1
4768,28,2016,36733,4,1,0,16.47,1198.0,73.9,5.0,4.72
4769,17,2017,24310,0,1,0,33.44,796.0,40.3,4.0,3.7
4770,18,2016,43022,1,0,0,17.9,2143.0,136.0,5.0,24.85
4771,10,2013,74000,1,1,0,14.66,2199.0,194.3,7.0,12.25
4772,17,2014,47000,1,1,0,22.9,1248.0,74.0,5.0,3.9
4773,10,2017,37460,4,1,0,18.6,1197.0,81.86,5.0,6.28
4774,16,2011,130000,1,1,0,14.0,2498.0,112.0,8.0,2.75
4775,10,2017,31576,4,1,0,18.9,1197.0,82.0,5.0,7.85
4776,28,2011,66000,4,1,0,15.04,1598.0,103.6,5.0,2.95
4777,9,2008,79000,4,0,2,11.7,2354.0,177.6,5.0,4.85
4778,18,2011,47140,1,0,2,13.5,2925.0,281.61,5.0,30.0
4779,18,2016,36610,1,0,0,15.0,2143.0,107.3,5.0,19.9
4780,10,2016,93000,1,1,0,20.5,1582.0,126.2,5.0,10.8
4781,17,2007,52195,4,1,0,19.7,796.0,46.3,5.0,1.75
4782,1,2016,20003,1,0,0,20.38,1968.0,143.0,5.0,19.25
4783,23,2013,66314,1,1,0,19.87,1461.0,83.8,5.0,5.5
4784,8,2009,76000,1,1,0,17.8,1399.0,68.0,5.0,2.75
4785,10,2015,29000,1,1,0,19.67,1582.0,126.2,5.0,13.0
4786,8,2011,30000,1,1,0,20.0,1399.0,68.0,5.0,3.2
4787,28,2013,56526,4,1,0,15.26,1598.0,103.5,5.0,5.84
4788,29,2015,38000,1,0,2,16.8,1969.0,150.0,5.0,24.0
4789,10,2012,41000,1,0,0,19.08,1582.0,126.32,5.0,6.25
4790,2,2009,53000,1,0,0,14.49,2993.0,258.0,5.0,36.0
4791,20,2003,125000,1,1,3,14.8,1998.0,68.0,5.0,3.0
4792,27,2010,242000,1,1,0,11.5,2982.0,171.0,7.0,11.0
4793,17,2015,90000,1,1,0,26.21,1248.0,88.5,5.0,6.5
4794,17,2018,11000,1,1,0,24.3,1248.0,88.5,5.0,9.4
4795,2,2018,21936,1,0,0,21.76,1995.0,190.0,5.0,37.92
4796,28,2013,41000,4,0,0,14.4,1598.0,103.6,5.0,5.25
4797,10,2011,47000,4,1,0,17.0,1197.0,80.0,5.0,4.5
4798,2,2009,110000,1,0,0,11.0,2993.0,235.0,5.0,18.0
4799,10,2015,45960,4,1,0,19.1,1197.0,82.0,5.0,5.56
4800,18,2013,48000,1,0,0,14.21,2143.0,203.0,5.0,22.0
4801,15,2011,68000,1,0,0,12.39,2179.0,147.51,5.0,22.0
4802,10,2011,41000,4,1,0,20.36,1197.0,78.9,5.0,2.65
4803,10,2013,69573,1,1,2,22.32,1582.0,126.32,5.0,5.85
4804,28,2012,115000,1,1,0,19.33,1968.0,138.1,5.0,6.95
4805,16,2012,47629,1,1,0,15.1,2179.0,140.0,7.0,6.5
4806,17,2004,66624,4,1,3,19.7,796.0,35.0,8.0,0.85
4807,24,2013,80000,4,0,2,14.67,1798.0,177.46,5.0,7.25
4808,17,2012,94868,1,1,0,22.9,1248.0,74.0,5.0,4.5
4809,16,2010,76477,1,1,0,10.5,2179.0,120.0,8.0,4.25
4810,18,2016,28000,4,0,0,13.7,1991.0,183.0,5.0,26.0
4811,16,2017,28599,1,1,0,16.55,2498.0,105.0,6.0,9.66
4812,23,2013,45348,1,1,2,19.01,1461.0,108.45,5.0,6.85
4813,1,2013,80127,1,0,0,12.8,1968.0,167.6,5.0,23.68
4814,15,2013,68000,1,0,2,12.39,2179.0,147.51,5.0,15.75
4815,28,2012,75000,1,1,3,20.54,1598.0,103.6,5.0,3.5
4816,2,2006,48000,4,0,2,11.62,2979.0,306.0,5.0,6.99
4817,10,2019,41871,1,1,0,22.7,1582.0,126.2,5.0,15.57
4818,26,2015,84931,1,1,0,15.3,2956.0,83.8,7.0,5.29
4819,5,2016,15000,4,1,0,22.7,799.0,53.64,5.0,2.25
4820,2,2009,110000,1,0,0,11.7,2993.0,245.0,5.0,20.0
4821,2,2011,5900,4,0,0,7.94,4395.0,450.0,4.0,47.5
4822,17,2002,103653,4,1,2,18.9,1061.0,47.0,5.0,1.22
4823,28,2012,64806,4,1,0,16.47,1198.0,73.9,5.0,3.65
4824,5,2016,35000,4,1,0,20.62,1198.0,67.0,7.0,3.1
4825,10,2016,40000,4,1,0,15.29,1591.0,121.3,5.0,11.5
4826,17,2015,23876,4,1,0,24.07,998.0,67.1,5.0,3.46
4827,10,2013,67901,1,1,0,14.66,2199.0,194.3,7.0,8.38
4828,28,2014,68865,1,1,0,15.11,1598.0,103.6,5.0,4.8
4829,9,2014,71000,1,1,2,25.8,1498.0,98.6,5.0,4.5
4830,17,2004,95000,4,1,0,15.9,1298.0,17.0,5.0,0.8
4831,17,2014,25000,1,1,0,22.9,1248.0,74.0,5.0,3.95
4832,24,2012,180000,1,1,0,20.5,1598.0,103.5,5.0,3.65
4833,18,2005,131000,1,0,0,11.0,2987.0,198.5,5.0,10.0
4834,16,2011,65000,1,1,2,12.05,2179.0,120.0,8.0,4.0
4835,21,2012,117777,1,1,0,21.64,1461.0,84.8,5.0,4.75
4836,17,2009,65000,4,1,2,17.5,1298.0,85.8,5.0,3.1
4837,10,2017,46897,4,1,0,21.1,814.0,55.2,5.0,3.61
4838,9,2015,36695,4,1,0,19.4,1198.0,86.8,5.0,4.29
4839,21,2011,43000,4,1,0,18.06,1198.0,75.0,5.0,2.13
4840,17,2008,54000,4,1,0,19.7,796.0,46.3,5.0,1.1
4841,2,2011,89000,1,0,0,22.69,1995.0,190.0,5.0,13.95
4842,28,2014,7000,4,1,0,16.47,1198.0,74.0,5.0,5.35
4843,17,2014,58470,4,1,0,23.1,998.0,67.04,5.0,3.9
4844,17,2014,37000,4,1,0,21.5,1197.0,81.8,5.0,2.8
4845,17,2016,29000,1,1,0,26.21,1248.0,88.5,5.0,8.75
4846,1,2013,52000,1,0,0,16.55,1968.0,147.51,5.0,19.5
4847,9,2013,32807,4,1,0,19.4,1198.0,86.8,5.0,2.75
4848,16,2013,86000,1,0,0,11.79,2179.0,120.0,8.0,8.0
4849,9,2014,66500,1,1,0,26.0,1498.0,98.6,5.0,5.7
4850,2,2012,94000,1,0,0,17.05,1995.0,184.0,5.0,12.5
4851,4,2011,29000,4,1,2,18.0,995.0,62.0,5.0,1.75
4852,8,2010,107389,1,1,2,20.0,1399.0,68.0,5.0,1.9
4853,17,2015,36100,4,1,0,20.4,1197.0,81.8,5.0,4.5
4854,18,2015,16329,1,0,0,19.27,2143.0,170.0,5.0,30.3
4855,24,2014,36000,1,0,0,19.3,1968.0,141.0,5.0,16.0
4856,2,2017,41816,1,0,0,18.56,1995.0,190.0,5.0,32.78
4857,10,2015,54680,4,1,0,21.1,814.0,55.2,5.0,2.5
4858,1,2017,14000,1,0,0,18.25,1968.0,187.74,5.0,43.0
4859,8,2017,23977,4,1,0,18.16,1196.0,86.8,5.0,5.38
4860,17,2013,30131,4,1,0,20.92,998.0,67.1,5.0,2.65
4861,17,2017,2530,4,1,0,24.7,796.0,47.3,5.0,3.3
4862,18,2015,39000,1,0,0,19.27,2143.0,167.62,5.0,34.0
4863,10,2001,140000,4,1,3,20.3,1086.0,68.0,5.0,0.7
4864,10,2017,32257,1,1,0,24.4,1120.0,71.0,5.0,6.83
4865,9,2016,46983,1,1,0,25.8,1498.0,98.6,5.0,5.77
4866,17,2008,107000,1,1,2,17.8,1248.0,75.0,5.0,3.1
4867,28,2017,19000,4,1,0,16.2,1199.0,74.0,5.0,4.95
4868,1,2013,88000,1,0,0,17.11,1968.0,174.33,5.0,16.25
4869,15,2012,84384,1,0,0,10.2,4367.0,308.0,7.0,52.54
4870,16,2011,128000,1,1,3,16.0,2179.0,140.0,7.0,6.4
4871,8,2011,71000,1,1,3,13.1,2499.0,141.0,7.0,6.95
4872,26,2008,50000,1,1,0,17.2,1396.0,53.5,5.0,0.85
4873,17,2016,16000,4,1,0,21.4,1197.0,83.1,5.0,6.95
4874,10,2017,82000,1,1,0,24.4,1120.0,71.0,5.0,3.45
4875,9,2008,80000,4,1,0,13.5,1799.0,130.0,5.0,2.75
4876,10,2015,36000,4,1,2,18.6,1197.0,81.83,5.0,4.95
4877,26,2018,17477,4,1,0,17.0,1198.0,108.5,5.0,9.62
4878,10,2016,16725,4,1,0,18.6,1197.0,81.83,5.0,6.79
4879,17,2014,48241,4,1,0,19.1,1197.0,85.8,5.0,4.5
4880,17,2014,52431,4,1,0,22.5,998.0,67.04,5.0,3.01
4881,10,2012,68000,1,1,0,21.9,1396.0,88.76,5.0,4.4
4882,27,2012,158000,1,0,0,12.55,2982.0,168.5,7.0,17.49
4883,10,2014,31446,4,1,0,20.36,1197.0,78.9,5.0,4.66
4884,10,2015,25000,4,1,0,18.9,1197.0,82.0,5.0,5.5
4885,10,2016,57000,4,1,0,18.6,1197.0,81.83,5.0,6.0
4886,10,2007,76000,4,0,0,17.0,1086.0,17.0,5.0,2.4
4887,17,2018,57078,1,1,0,24.3,1248.0,88.5,5.0,10.19
4888,9,2016,47471,1,1,0,25.8,1498.0,98.6,5.0,5.25
4889,18,2014,50000,1,0,0,15.26,2143.0,203.2,5.0,45.0
4890,10,2010,62000,1,1,0,23.0,1396.0,90.0,5.0,2.7
4891,10,2013,65807,4,1,0,19.81,1086.0,68.05,5.0,3.39
4892,17,2014,81768,1,1,0,26.59,1248.0,74.0,5.0,5.69
4893,2,2018,9952,4,0,0,10.37,2979.0,306.0,2.0,58.54
4894,17,2017,24000,1,1,0,27.39,1248.0,74.0,5.0,8.4
4895,4,2012,72921,1,1,0,25.44,936.0,57.6,5.0,2.5
4896,9,2012,59000,4,1,0,19.4,1198.0,86.8,5.0,3.25
4897,8,2014,33000,1,1,2,20.0,1399.0,68.05,5.0,3.25
4898,17,2016,36789,4,0,0,23.1,998.0,67.04,5.0,4.25
4899,18,2014,41000,1,0,0,14.84,2143.0,170.0,5.0,18.5
4900,10,2007,71000,4,0,0,17.0,1086.0,17.0,5.0,2.4
4901,9,2015,46650,4,1,0,19.4,1198.0,86.8,5.0,4.25
4902,17,2018,3000,4,0,0,21.4,1197.0,83.1,5.0,8.85
4903,10,2014,14799,4,1,0,21.1,814.0,55.2,5.0,4.14
4904,27,2011,44000,2,0,0,17.0,1798.0,73.0,5.0,12.75
4905,10,2015,68525,1,1,0,23.0,1396.0,90.0,5.0,7.0
4906,8,2018,15000,1,0,0,10.91,3198.0,197.0,7.0,33.0
4907,9,2017,29000,4,1,0,17.4,1497.0,117.3,5.0,10.0
4908,17,2012,77407,1,1,2,21.5,1248.0,88.8,5.0,3.53
4909,4,2007,118000,4,1,0,12.9,1598.0,102.5,5.0,1.35
4910,28,2013,75000,1,1,0,20.54,1598.0,103.6,5.0,4.5
4911,9,2012,69000,4,1,0,16.8,1497.0,116.3,5.0,4.9
4912,10,2016,52553,1,1,0,19.67,1582.0,126.2,5.0,12.26
4913,10,2014,58000,1,1,2,24.4,1120.0,71.0,5.0,3.99
4914,18,2017,24000,1,0,0,17.9,2143.0,170.0,5.0,46.95
4915,8,2015,65542,1,1,0,20.0,1399.0,68.0,5.0,3.8
4916,28,2013,68008,1,1,2,15.0,1896.0,105.0,5.0,6.75
4917,16,2017,22251,1,1,0,18.49,1493.0,100.0,7.0,8.75
4918,8,2013,55000,4,1,2,15.8,1499.0,110.0,5.0,5.2
4919,10,2017,19387,4,1,0,17.1,1591.0,121.3,5.0,8.42
4920,17,2014,58000,0,1,0,26.6,998.0,58.16,5.0,3.0
4921,10,2016,24001,4,1,0,18.6,1197.0,81.83,5.0,5.75
4922,1,2008,17000,1,0,0,15.2,1968.0,140.8,5.0,9.75
4923,21,2015,28500,4,1,0,19.49,1198.0,67.04,5.0,3.5
4924,18,2014,66000,1,0,0,15.26,2143.0,203.2,5.0,30.0
4925,15,2017,22000,1,0,0,12.83,2179.0,147.5,5.0,35.0
4926,10,2018,44383,4,1,0,15.8,1591.0,121.3,5.0,13.25
4927,24,2013,45000,1,1,0,20.5,1598.0,103.5,5.0,3.65
4928,17,2015,58000,1,1,0,23.4,1248.0,74.0,5.0,5.25
4929,10,2016,69000,4,1,0,15.8,1591.0,121.3,5.0,9.7
4930,10,2017,60993,1,1,0,24.0,1120.0,70.0,5.0,5.21
4931,16,2016,67000,1,1,0,18.49,1493.0,100.0,7.0,6.3
4932,10,2014,51134,1,1,0,24.0,1120.0,70.0,5.0,4.72
4933,2,2011,55000,1,0,2,11.7,2993.0,245.0,5.0,28.0
4934,17,2018,25082,1,0,0,28.4,1248.0,73.75,5.0,8.37
4935,27,2012,68350,1,1,0,12.55,2982.0,168.5,7.0,14.0
4936,1,2015,50000,1,0,0,17.68,1968.0,174.33,5.0,36.0
4937,9,2015,97000,1,1,0,27.3,1498.0,98.6,5.0,6.4
4938,1,2015,56238,1,0,0,11.33,4134.0,335.2,7.0,51.69
4939,16,2014,72618,1,1,0,12.05,2179.0,120.0,7.0,8.0
4940,4,2012,62005,1,1,0,18.3,1991.0,147.9,5.0,9.8
4941,4,2012,61250,1,1,0,25.44,936.0,57.6,5.0,2.7
4942,1,2014,28469,1,0,0,18.25,1968.0,187.74,5.0,24.37
4943,24,2018,21488,4,0,0,14.3,1598.0,103.52,5.0,9.72
4944,17,2014,197000,1,1,0,23.4,1248.0,74.0,5.0,5.0
4945,27,2009,138205,1,1,2,11.5,2982.0,171.0,7.0,10.5
4946,17,2012,160000,1,1,2,22.9,1248.0,74.0,5.0,3.9
4947,9,2012,67590,4,1,0,17.0,1497.0,118.0,5.0,5.65
4948,18,2012,52000,1,0,0,15.26,2143.0,203.2,5.0,29.95
4949,17,2008,100000,1,1,2,17.8,1248.0,75.0,5.0,3.0
4950,8,2017,60048,1,1,0,26.1,1498.0,99.0,5.0,6.0
4951,10,2009,48000,4,1,0,20.36,1197.0,78.9,5.0,2.11
4952,6,2010,47000,4,1,0,14.6,17.0,17.0,5.0,1.49
4953,17,2011,100000,4,1,0,19.7,796.0,46.3,5.0,1.5
4954,27,2013,62601,1,1,0,23.59,1364.0,17.0,5.0,4.67
4955,17,2006,80010,4,1,2,20.4,1197.0,81.8,5.0,2.85
4956,18,2017,26493,1,0,0,19.27,2143.0,170.0,5.0,33.64
4957,26,2011,96000,1,1,2,17.88,1396.0,52.8,5.0,0.91
4958,17,2014,45700,4,1,2,22.74,796.0,47.3,5.0,2.42
4959,24,2005,13000,4,0,0,9.3,2771.0,193.1,5.0,3.25
4960,28,2013,38000,4,1,0,16.47,1198.0,73.9,5.0,2.8
4961,17,2019,8018,4,0,0,22.0,1197.0,81.8,5.0,8.3
4962,16,2010,144400,1,1,3,12.05,2179.0,120.0,8.0,5.25
4963,17,2010,152000,1,1,0,17.8,1248.0,75.0,5.0,2.9
4964,2,2013,71000,1,0,0,18.88,1995.0,184.0,5.0,15.0
4965,26,2012,80000,4,1,2,25.4,624.0,37.5,4.0,0.53
4966,27,2014,87143,1,1,0,12.99,2494.0,100.0,8.0,12.5
4967,9,2012,25000,4,1,0,18.4,1198.0,86.8,5.0,2.75
4968,26,2018,2000,4,0,0,23.84,1199.0,83.83,5.0,5.0
4969,16,2014,45239,1,1,0,12.05,2179.0,120.0,8.0,7.09
4970,2,2011,101999,1,0,0,16.73,1995.0,218.0,5.0,19.99
4971,27,2014,74219,1,1,0,21.43,1364.0,87.2,5.0,10.75
4972,9,2016,25000,4,0,0,18.0,1497.0,117.3,5.0,9.45
4973,10,2008,109606,1,1,0,22.0,1582.0,126.2,5.0,2.9
4974,17,2015,36000,1,1,0,26.59,1248.0,74.0,5.0,4.7
4975,17,2016,41810,4,1,0,20.73,1373.0,91.1,5.0,7.11
4976,8,2014,93321,1,1,0,22.7,1498.0,89.84,5.0,6.25
4977,17,2011,81000,4,1,0,20.92,998.0,67.1,5.0,2.2
4978,9,2019,25717,4,0,0,19.0,1199.0,88.76,5.0,8.86
4979,16,2015,37000,1,1,0,15.1,2179.0,140.0,7.0,9.3
4980,16,2017,56380,1,1,0,18.49,1493.0,100.0,7.0,7.57
4981,9,2017,8000,4,1,0,18.2,1199.0,88.7,5.0,7.9
4982,17,2018,14589,4,1,0,16.1,1298.0,88.2,5.0,5.65
4983,28,2013,65088,4,1,0,16.47,1198.0,73.9,5.0,3.25
4984,10,2019,24864,1,1,0,20.5,1582.0,126.2,5.0,16.27
4985,4,2011,64831,4,1,0,18.6,1199.0,79.4,5.0,3.21
4986,9,2013,38001,1,1,0,25.8,1498.0,98.6,5.0,3.9
4987,18,2008,77000,4,0,2,10.0,2496.0,157.7,5.0,6.5
4988,2,2016,27000,1,0,0,18.59,2993.0,265.0,5.0,48.0
4989,1,2016,39000,1,0,0,20.38,1968.0,143.0,5.0,18.9
4990,17,2015,131000,1,1,0,26.59,1248.0,74.0,5.0,3.6
4991,17,2015,43000,1,1,0,26.59,1248.0,74.0,5.0,5.5
4992,27,2011,68000,1,1,2,12.8,2494.0,102.0,7.0,7.0
4993,2,2016,45165,1,0,0,16.09,1995.0,184.0,5.0,41.75
4994,2,2007,120000,1,0,0,16.73,1995.0,218.0,5.0,10.5
4995,16,2014,86091,1,1,0,15.1,2179.0,140.0,7.0,10.09
4996,9,2009,71499,4,1,0,17.0,1497.0,118.0,5.0,3.0
4997,7,2014,50000,1,1,0,17.0,2200.0,139.01,7.0,12.0
4998,28,2015,66000,1,1,0,20.14,1498.0,88.0,5.0,4.91
4999,9,2010,45000,4,1,0,16.0,1198.0,90.0,5.0,2.0
5000,27,2015,69189,1,1,0,23.59,1364.0,67.06,5.0,5.3
5001,21,2014,40206,1,1,0,19.01,1461.0,108.5,5.0,7.22
5002,2,2017,36723,1,0,0,18.56,1995.0,190.0,5.0,32.57
5003,10,2010,57500,4,1,0,18.5,1197.0,80.0,5.0,2.75
5004,17,2018,43912,0,1,0,15.1,1196.0,73.0,5.0,4.33
5005,8,2011,52000,1,1,0,17.8,1399.0,68.0,5.0,3.75
5006,9,2014,60952,4,0,0,16.8,1497.0,118.0,5.0,5.91
5007,17,2013,87192,1,1,0,25.2,1248.0,74.0,5.0,4.35
5008,10,2014,58000,1,1,0,24.0,1120.0,70.0,5.0,3.25
5009,1,2017,59500,1,0,0,14.75,2967.0,245.0,7.0,68.0
5010,28,2016,16650,4,1,0,17.0,1198.0,74.0,5.0,5.5
5011,9,2018,34696,4,0,0,18.0,1497.0,117.3,5.0,12.08
5012,17,2018,42243,1,1,0,27.39,1248.0,74.0,5.0,7.48
